date,close,high,low,open,volume,AD,OBV,ADOSC,MULT,SUM,ASIT,VAR
2006/8/10,1606.065,1606.943,1577.86,1578.354,26323136,5120512998.753383,3593340899.0,3614003.023641586,2535531.08198,49788.449000000066,-4201.012886852752,356.0001637623645
2006/8/11,1605.9260000000004,1610.763,1596.217,1605.5970000000002,23451467,5128367773.070996,3569889432.0,9797533.6363945,2571127.2835709997,49722.16400000007,-4596.836978549827,469.0752204018645
2006/8/14,1570.7379999999996,1611.661,1566.7220000000002,1605.2020000000002,25655050,5107298080.146142,3544234382.0,4732481.716759682,2525024.745242001,49595.62000000007,-4929.319105370851,217.8125506425276
2006/8/15,1595.6570000000004,1596.6529999999998,1564.398,1568.267,20259214,5126306128.30246,3564493596.0,8278204.734213829,2497800.759894,49509.73000000007,-5150.499304788766,207.16365784266964
2006/8/16,1616.41,1616.453,1591.8570000000002,1596.056,28563998,5154770252.1835785,3593057594.0,18032930.409508705,2573162.023221,49407.58500000007,-5318.754278669312,242.1799541627988
2006/8/17,1603.332,1612.412,1592.846,1612.412,23391904,5156451179.149949,3569665690.0,20918983.092383385,2568324.004552,49269.447000000066,-5481.688806738537,235.6069798422977
2006/8/18,1598.0179999999998,1614.365,1596.562,1601.567,23974248,5136398349.46012,3545691442.0,13817469.462034225,2577433.81313,49137.27500000007,-5336.69310432154,221.84642720222473
2006/8/21,1601.15,1602.13,1558.1,1565.457,23374318,5158732157.27888,3569065760.0,16762382.78631115,2496278.753,49004.09600000007,-5025.514024531692,52.41265984252095
2006/8/22,1613.355,1619.0739999999996,1598.776,1601.523,26701211,5170387134.589946,3595766971.0,20151668.94646263,2588536.6534240004,48871.64500000008,-4734.263911778887,51.15822560247034
2006/8/23,1612.396,1621.399,1608.741,1614.3929999999998,27212907,5158889692.131739,3568554064.0,16047948.052871704,2608411.048659,48744.04100000008,-4469.986709070614,37.74921776168048
2006/8/24,1623.017,1623.169,1601.8870000000004,1612.6989999999996,25061297,5183593004.2483635,3593615361.0,20770393.537795067,2600133.3199030003,48711.285000000076,-4152.274204378523,81.49558696243913
2006/8/25,1623.034,1630.047,1619.735,1622.481,27821614,5173572690.594754,3621436975.0,17625803.84295273,2640244.177545,48669.11100000008,-3828.010553686278,65.85758504318072
2006/8/28,1650.438,1651.289,1624.281,1627.1229999999996,39341243,5210434712.786624,3660778218.0,26465860.224933624,2682157.348209,48636.66200000008,-3383.5336976906474,189.56652200361717
2006/8/29,1651.024,1667.53,1649.5929999999996,1652.672,48050411,5170051151.10825,3708828629.0,14826944.553995132,2750745.8152900003,48603.43400000008,-2971.0957304559965,249.45420496398586
2006/8/30,1655.195,1656.2320000000002,1640.281,1648.348,31442858,5197405708.218524,3740271487.0,17421388.62788105,2716685.8811919997,48613.46900000007,-2600.783881976597,207.2338474430144
2006/8/31,1658.638,1661.473,1649.997,1655.9029999999998,35135016,5215181405.577882,3775406503.0,22554893.21536732,2741425.4655810003,48616.985000000066,-2238.669046546512,160.5532393632457
2006/9/1,1636.691,1660.5179999999998,1634.026,1658.66,35954575,5186460632.659642,3739451928.0,13466090.689411165,2713329.585468,48588.348000000056,-2088.301994293638,55.8368261633441
2006/9/4,1657.52,1657.691,1635.122,1635.332,33093426,5219052576.463178,3772545354.0,18893918.076334953,2710527.023302,48579.92400000006,-1959.9484141483488,63.97716024285182
2006/9/5,1664.078,1669.901,1657.047,1659.737,40533493,5222861854.473447,3813078847.0,20608807.00367737,2767104.4423470004,48558.541000000056,-1684.7625191583315,87.11929144291206
2006/9/6,1672.121,1672.26,1656.8629999999996,1665.13,33579623,5255835181.753892,3846658470.0,29928337.79012585,2770705.72038,48544.008000000045,-1332.9937471137305,138.17487784288824
2006/9/7,1661.19,1683.89,1655.408,1683.7820000000004,31522754,5237111006.76014,3815135716.0,25062423.08746815,2787524.97712,48530.03000000006,-1076.5748651703916,140.06254120357337
2006/9/8,1667.984,1671.308,1658.6729999999998,1659.7020000000002,26552028,5249692486.113999,3841687744.0,24796617.49556637,2772153.454284,48535.98300000005,-848.9865739890962,26.00831824308261
2006/9/11,1674.966,1675.094,1653.01,1668.161,30590529,5279928406.554681,3872278273.0,32054161.030407906,2768947.13294,48598.21600000005,-574.0543050734187,25.448650563135747
2006/9/12,1695.862,1699.585,1673.441,1675.198,37390453,5306669788.523545,3909668726.0,40617763.00926304,2844155.2219849997,48693.46400000005,-174.44654585360618,136.3595542423427
2006/9/13,1689.389,1713.989,1687.049,1695.351,43045691,5271101968.120427,3866623035.0,29111497.05332565,2891583.428461,48781.98100000005,209.7413624274387,168.15754016209394
2006/9/14,1689.692,1696.622,1672.884,1689.631,33888258,5285203754.813662,3900511293.0,26244820.65071392,2838251.7978479997,48870.615000000056,582.8449177252048,107.87695024255665
2006/9/15,1721.045,1722.66,1689.51,1689.605,47032307,5327653426.772635,3947543600.0,36192910.41380024,2910451.2966,49021.510000000046,979.4145418589,227.3660773630254
2006/9/18,1732.987,1733.4129999999998,1719.16,1727.915,44840062,5369813089.360303,3992383662.0,50386757.01170254,2980014.29308,49207.06100000005,1329.9072157751555,319.8190596038476
2006/9/19,1735.241,1743.021,1728.289,1735.3010000000004,43455330,5367370718.111321,4035838992.0,50835598.22146797,3012444.021069,49361.72500000006,1621.9515916207672,411.47131936391816
2006/9/20,1732.453,1737.734,1720.835,1733.6370000000004,38836571,5381934144.9665785,3997002421.0,51031614.69563961,2990353.48789,49515.61200000006,1839.8445518914127,289.9240406430326
2006/9/21,1740.901,1743.63,1731.2220000000002,1731.585,39533146,5404077549.600686,4036535567.0,53518194.30086803,3018610.6158600007,49650.44800000006,2027.7906602022824,41.908611842431135
2006/9/22,1725.361,1746.615,1724.104,1744.605,44777828,5364300452.7806425,3991757739.0,37013792.03291416,3011345.90796,49769.883000000045,2203.7861676136868,25.06930624274537
2006/9/25,1722.366,1732.279,1709.771,1722.744,40168093,5369086787.658286,3951589646.0,28420025.654100414,2961800.398109,49921.51100000006,2282.323772739271,44.82436624309047
2006/9/26,1712.6370000000004,1721.5839999999996,1704.774,1720.781,33134530,5366950093.397728,3918455116.0,21640897.99312592,2934911.642016,50038.49100000006,2204.806259768221,90.62007024232298
2006/9/27,1725.039,1725.501,1709.766,1711.514,29247158,5394479782.443677,3947702274.0,25659710.64706325,2950202.942766,50147.120000000046,2151.946327184326,82.48305696155876
2006/9/28,1736.963,1740.787,1722.219,1725.515,33979858,5414463628.273061,3981682132.0,31329565.80147171,2998016.4463529997,50280.75100000006,2132.896906993522,60.32786896172911
2006/9/29,1752.424,1755.691,1740.059,1740.059,41236285,5438463610.420579,4022918417.0,38437267.61144257,3055005.925769,50435.15700000006,2123.3050654126305,187.1234365608543
2006/10/9,1785.385,1786.11,1763.111,1768.144,52935143,5488061392.780987,4075853560.0,53631779.32006645,3149110.18821,50619.39200000006,2162.4151855856344,632.9904238409363
2006/10/10,1784.862,1793.141,1771.856,1784.22,55136493,5500306175.605088,4020717067.0,58868166.88852978,3177187.6396959997,50790.899000000056,2073.5823361614284,605.1809098413214
2006/10/11,1790.104,1792.761,1771.016,1784.5179999999998,49283882,5537546160.205778,4070000949.0,67507759.91325474,3175008.415176,50968.60700000006,1990.5405511603306,452.41870024101814
2006/10/12,1778.181,1792.239,1774.142,1790.631,53169046,5508110304.988117,4016831903.0,55539115.86199951,3179686.483938,51123.77100000005,1909.5978157910085,180.42276696022597
2006/10/13,1784.656,1792.868,1773.233,1776.511,42539842,5515067036.98007,4059371745.0,47807347.48738003,3179172.702244,51285.39300000006,1844.2331428763862,14.435702640097587
2006/10/16,1771.299,1789.175,1766.308,1787.7,46766160,5488715439.848833,4012605585.0,31913629.74806213,3160234.1159,51406.25400000005,1818.252825654964,41.97101544169709
2006/10/17,1763.901,1777.598,1758.311,1768.628,39262344,5472212104.814458,3973343241.0,17259354.09394455,3125570.116978001,51519.13100000005,1801.9865926397783,86.76718776067719
2006/10/18,1787.185,1787.743,1760.8829999999996,1762.404,36810563,5507493234.1469965,4010153804.0,20921204.832709312,3148006.257069,51651.12100000005,1821.2108900155267,73.56373344035819
2006/10/19,1792.253,1799.294,1784.345,1788.582,41490607,5509899572.78296,4051644411.0,21282960.17067337,3210561.25243,51784.73600000005,1823.5787211943343,111.64481696020813
2006/10/20,1790.364,1801.3339999999996,1786.344,1792.6,41461599,5490676216.341999,4010182812.0,13379613.925836565,3217802.182896,51938.40900000005,1829.2691783958774,127.8107862402685
2006/10/23,1759.394,1797.427,1753.494,1789.645,44441085,5458171598.303054,3965741727.0,-1412280.1799726489,3151777.459938,52040.28300000005,1718.8257355426254,196.68549704086035
2006/10/24,1805.181,1805.273,1756.457,1756.457,39911206,5497932368.751104,4005652933.0,5316033.7538461685,3170884.397761,52181.38600000005,1679.31971727912,226.301420240663
2006/10/25,1806.646,1825.609,1789.905,1807.03,44512259,5495162196.235476,4050165192.0,6703831.494175911,3267666.677145,52315.91100000005,1632.6069582755965,289.30835383944213
2006/10/26,1810.646,1816.762,1791.947,1804.893,48737082,5519875422.22,4098902274.0,14525426.88355446,3255541.215614001,52465.36700000005,1606.0595058576723,354.3651305590756
2006/10/27,1807.175,1842.73,1803.215,1836.214,73748923,5460908011.814204,4025153351.0,-2357680.757503509,3322838.37695,52604.558000000055,1581.5196738803327,372.13234023982665
2006/10/30,1809.656,1815.612,1788.287,1804.367,45335944,5486480304.764689,4070489295.0,-913433.3302822113,3246835.336644001,52739.24800000006,1455.3118055537645,4.021494160406292
2006/10/31,1837.993,1839.318,1811.469,1811.469,46557135,5528607248.097125,4117046430.0,13164461.980290413,3331867.538142,52881.37900000006,1392.3897506862768,141.11003016028553
2006/11/1,1855.713,1855.887,1833.201,1838.68,47783526,5575657781.632697,4164829956.0,32697456.006817814,3402213.9042869997,53047.70300000006,1331.0209436238945,373.67975943861535
2006/11/2,1851.314,1857.145,1834.844,1856.921,51741725,5600341886.0349655,4113088231.0,45569763.50868034,3407571.36038,53209.325000000055,1285.3448287544204,417.220546958968
2006/11/3,1866.362,1873.664,1850.151,1851.404,49860720,5619233952.316597,4162948951.0,52704113.71189976,3466561.323264,53354.64200000006,1230.780800563436,381.2253810395487
2006/11/6,1886.307,1886.519,1846.011,1853.186,49544517,5668259883.476564,4212493468.0,66430588.37212562,3482534.825709,53507.96200000006,1298.220325320436,261.91963256010786
2006/11/7,1889.53,1897.41,1862.932,1889.534,54849074,5698037276.803672,4267342542.0,75481445.12155819,3534745.806120001,53662.25100000006,1386.712594027639,242.74786855978888
2006/11/8,1866.817,1886.256,1865.223,1885.855,37770454,5665991741.13924,4229572088.0,62125811.97841168,3518288.075088,53796.615000000056,1459.9012177489483,199.70609959913415
2006/11/9,1896.482,1899.097,1858.595,1860.954,44096182,5704393808.481692,4273668270.0,63233182.39441299,3529652.1887150006,53952.19600000006,1562.527166665846,151.19928103964776
2006/11/10,1883.347,1920.184,1870.96,1896.929,62809427,5673195805.675136,4210858843.0,48011089.18119812,3592587.45664,54110.182000000066,1656.5143597310675,97.23046263912693
2006/11/13,1863.765,1905.897,1852.102,1878.704,50016729,5644866784.095043,4160842114.0,28405445.165654186,3529915.6454940005,54251.58100000007,1743.9506363570285,162.2091301586479
2006/11/14,1888.239,1888.432,1841.823,1868.173,43188028,5687697143.430021,4204030142.0,31430482.841729164,3478157.4915360003,54427.183000000055,1766.5457507280082,157.54841359937564
2006/11/15,1922.935,1923.139,1878.695,1888.539,46682441,5733951035.33615,4250712583.0,44527829.05737114,3612991.6236050003,54625.079000000056,1800.0151473622884,371.56450783787295
2006/11/16,1941.547,1976.046,1926.724,1930.926,63983566,5708426104.380066,4314696149.0,37716280.92707348,3807295.253304,54829.66300000006,1854.4341482683328,796.1561222379097
2006/11/17,1971.793,1972.607,1925.149,1934.637,49418740,5756149583.123375,4364114889.0,46685728.93508911,3797562.393443,55049.03200000006,1978.0896411792232,1459.8124521579593
2006/11/20,2017.279,2018.004,1977.529,1977.529,59146901,5813177571.054814,4423261790.0,64256160.28609085,3990661.4321160004,55280.92600000006,2116.846403268504,1921.26325503923
2006/11/21,2037.552,2037.738,1988.926,2013.067,53894076,5866660916.163395,4477155866.0,82620022.8927679,4052910.089388,55533.61600000006,2273.5053012505205,1897.7076361589134
2006/11/22,2041.355,2062.804,2010.792,2031.297,64881669,5878030052.733148,4542037535.0,86239053.51380539,4147869.7807680005,55784.86700000007,2501.104358937217,1522.6383385597726
2006/11/23,2062.363,2071.235,2042.151,2045.081,60721945,5901705848.9200535,4602759480.0,87412859.96244526,4229774.626484999,56069.04900000007,2692.302300592048,941.1847590412945
2006/11/24,2050.812,2057.911,2022.625,2051.471,61232080,5938300025.166722,4541527400.0,91590031.40969849,4162382.236375,56335.20500000006,2890.9492157946706,224.71000376110896
2006/11/27,2047.277,2049.539,2022.378,2042.193,57840031,5986506084.654483,4483687369.0,100310799.43789004,4144942.5837419988,56611.183000000055,3166.77018741861,73.59207896189764
2006/11/28,2038.721,2051.49,2016.473,2042.379,55070638,6001413546.104693,4428616731.0,99502505.96195509,4136774.19477,56886.003000000055,3544.446062450896,68.98519024159759
2006/11/29,2054.091,2059.728,1992.538,2005.987,56002280,6048019045.263496,4484619011.0,104955180.5485134,4104086.309664,57152.909000000065,3882.843820597478,60.54784496128559
2006/11/30,2099.289,2102.057,2058.77,2058.77,72779731,6111490933.474298,4557398742.0,117840040.89658642,4327651.88989,57459.945000000065,4235.20488839321,451.6768992012367
2006/12/1,2102.049,2112.576,2087.601,2106.295,76178964,6123450802.05664,4633577706.0,116203801.87003516,4410215.770176,57771.630000000056,4520.539132581744,723.6183014409618
2006/12/4,2161.648,2164.585,2100.559,2103.817,87232790,6202680508.802024,4720810496.0,130179901.51724815,4546838.5030149985,58173.88400000007,4849.6840261352645,1855.4337174408136
2006/12/5,2173.285,2195.529,2159.323,2167.363,88157171,6182514854.208255,4808967667.0,117646515.68243028,4740856.266867,58541.98800000008,5174.384594769505,1930.0898246401919
2006/12/6,2156.604,2192.899,2097.417,2175.379,104347807,6207532449.125034,4704619860.0,109784227.5251236,4599423.641883,58891.946000000076,5383.824631155822,987.9461484029887
2006/12/7,2156.75,2206.512,2145.788,2152.594,99278766,6144097627.2951145,4803898626.0,76403645.64896774,4734706.9714560015,59238.050000000076,5560.4702963127365,613.2636533612384
2006/12/8,2093.638,2164.021,2090.403,2133.355,80889719,6070316991.426007,4723008907.0,32326510.22773552,4523675.990463,59524.51300000007,5614.015609836509,786.1352727999912
2006/12/11,2180.496,2181.164,2084.2670000000007,2085.058,62676017,6132128841.746833,4785684924.0,31023588.091337204,4546128.146788,59895.35300000006,5787.560163900761,942.9672190388665
2006/12/12,2218.951,2228.643,2180.37,2189.694,70191776,6174135143.755492,4855876700.0,41035889.84817219,4859266.33791,60276.31100000006,5925.367485810129,1662.6049265582114
2006/12/13,2223.455,2244.407,2195.639,2224.429,57492749,6182227135.002539,4913369449.0,43976020.52292252,4927907.541073001,60644.05300000006,6062.868569842418,2252.407233198173
2006/12/14,2249.11,2250.321,2212.905,2226.001,58439320,6236883580.482548,4971808769.0,58571668.404148094,4979746.5925050005,61041.84900000006,6225.436785778933,2955.673217196017
2006/12/15,2273.908,2275.49,2241.199,2255.24,60611949,6291902918.983117,5032420718.0,76724071.29627323,5099825.912509998,61449.395000000055,6377.371888324534,981.0677451984957
2006/12/18,2332.434,2335.234,2277.282,2277.282,78252193,6362593469.92072,5110672911.0,99667586.75080872,5317986.353987999,61895.522000000055,6504.3547349721875,1715.6697426382452
2006/12/19,2364.177,2381.634,2315.985,2342.18,87054928,6403350118.34004,5197727839.0,112960905.13828468,5515828.61949,62370.16900000008,6689.879975630205,2730.497412558645
2006/12/20,2373.205,2381.132,2332.927,2356.262,78298935,6455897547.988106,5276026774.0,124849544.35406494,5555007.133364,62876.557000000066,6954.647353160702,2415.3155925590545
2006/12/21,2342.938,2386.824,2339.909,2372.464,83182551,6383456122.2989435,5192844223.0,95313575.4635992,5584950.959016001,63323.01300000007,7188.336767915555,1217.1095138387755
2006/12/22,2343.668,2366.694,2321.922,2334.273,70484620,6381441016.57215,5263328843.0,73924638.59864807,5495278.865868,63783.33400000006,7477.884740610187,225.94827223941684
2006/12/25,2435.762,2452.429,2350.128,2350.128,73939450,6431287861.159691,5337268293.0,74314556.92278099,5763522.060911999,64355.33100000007,7778.695509201088,1155.1067131990567
2006/12/26,2479.732,2505.697,2424.936,2437.854,72261492,6457084608.053018,5409529785.0,75926255.98300552,6076154.860392001,64946.824000000066,8074.254092415185,2932.296391196549
2006/12/27,2536.387,2538.663,2461.071,2478.063,72118218,6524971950.082093,5481648003.0,91283718.42752838,6247829.888073,65560.27600000009,8423.804192942427,5766.2324942369005
2006/12/28,2567.594,2611.791,2530.331,2538.952,78718941,6518271273.223586,5560366944.0,87135763.29735279,6608695.732821002,66186.32300000008,8754.640349183801,6224.8003214374185
2006/12/29,2675.474,2698.9040000000005,2585.417,2585.417,86769012,6569212429.149145,5647135956.0,93725989.14792632,6977792.282968001,66890.00400000007,9274.988212657508,6724.075445756316
2007/1/4,2715.719,2847.615,2684.818,2728.188,120156021,6494670777.024753,5767291977.0,64183647.7610426,7645328.009069999,67588.44400000008,9812.823601503227,7704.484859758057
2007/1/5,2641.3340000000007,2685.804,2617.019,2668.577,106155625,6463565643.320093,5661136352.0,36366179.40028667,7028800.098276,68192.22600000008,10099.129914650248,4433.117397038266
2007/1/8,2707.199,2708.4440000000004,2620.625,2621.068,106813244,6567350328.835482,5767949596.0,54702689.60757542,7097816.057500001,68858.07000000008,10473.69022652438,2889.673829996959
2007/1/9,2807.804,2809.394,2691.36,2711.0490000000004,110751267,6675117802.783818,5878700863.0,91520668.25706576,7561090.6358400015,69603.51100000009,11057.457639675833,3102.4038059990853
2007/1/10,2825.576,2841.741,2770.988,2838.113,111769365,6735815077.972077,5990470228.0,117575277.24111556,7874430.210108,70378.27500000008,11679.634076168044,4663.992965037935
2007/1/11,2770.11,2841.18,2763.886,2819.367,121598717,6633799521.750611,5868871511.0,85085824.18766022,7852697.625479999,71101.10800000008,12035.282598968071,4619.370588639751
2007/1/12,2668.11,2782.025,2652.578,2745.321,107303768,6552245939.148128,5761567743.0,38110742.18430519,7379538.31045,71730.49700000008,11999.012638485618,3565.893502558581
2007/1/15,2794.701,2795.331,2658.879000000001,2660.07,91761561,6643160172.392872,5853329304.0,44356306.28950596,7432446.893949,72471.10700000008,12023.229376082332,3091.28265455924
2007/1/16,2821.0170000000007,2830.803,2757.205,2818.663,111178574,6724772901.528502,5964507878.0,68846604.84937859,7805104.185614998,73192.83500000008,12064.851566961715,3301.786885361187
2007/1/17,2778.9,2870.422,2742.588,2828.401,127377480,6669760067.143285,5837130398.0,55102497.42408657,7872384.932135999,73869.68600000007,11860.055375249513,2722.952208238654
2007/1/18,2756.983,2784.043,2679.705,2760.9440000000004,112313956,6723816903.985164,5724816442.0,61670492.70669365,7460413.947314999,74465.02100000008,11558.402556992654,2731.922674961388
2007/1/19,2832.207000000001,2833.454,2761.886,2761.886,122061894,6841625187.941066,5846878336.0,96235445.42584799,7825676.934244,75123.94300000006,11342.273879361484,750.0641310410574
2007/1/22,2933.19,2934.647,2857.896,2857.896,138576090,6974939968.951476,5985454426.0,144045315.91192055,8386915.922711999,75900.52900000005,11141.134468938208,3704.5884570404887
2007/1/23,2949.144,2970.685,2851.919000000001,2964.687,142791803,7065934486.054452,6128246229.0,179461671.46972084,8472152.994515,76692.92300000005,10866.55228184884,6154.807203758508
2007/1/24,2975.129000000001,2994.282,2927.7209999999995,2955.4240000000004,122056790,7117747328.431371,6250303019.0,194121387.5478668,8766422.291321997,77574.41400000005,10608.808147026812,6728.329626638442
2007/1/25,2857.365,2947.149000000001,2853.822,2946.504000000001,117197215,7009448497.237664,6133105804.0,148012426.24112225,8410638.653478002,78251.28300000005,10256.67741840751,3026.450261199847
2007/1/26,2882.558,2905.984000000001,2720.827,2805.956,109599131,7091314739.469687,6242704935.0,141742344.03117847,7906679.728768001,78914.89000000006,10140.744113051072,1877.2470933571453
2007/1/29,2945.263,2954.336,2885.861,2897.254000000001,112067906,7173684445.801547,6354772841.0,152500185.68441296,8525803.043295998,79636.69800000006,9923.116683875707,1966.790119756013
2007/1/30,2930.562,2980.51,2901.762,2959.398,111931721,7143624862.882512,6242841120.0,133473054.9151888,8648730.658620002,80318.15000000008,9614.492001351024,1819.476483438164
2007/1/31,2786.335,2929.646,2766.7470000000008,2926.075,114265970,7056839010.260275,6128575150.0,85941634.22841263,8105589.281562,80830.57700000008,9019.812574227002,3221.3852098388597
2007/2/1,2785.432,2801.6890000000008,2706.291,2744.8140000000008,93443531,7118434672.678816,6035131619.0,78282706.15077591,7582185.725499,81283.57500000008,8310.552317463513,4712.550545197912
2007/2/2,2673.212,2796.436,2666.862,2791.49,85446236,7041363320.507361,5949685383.0,43510195.68711758,7457708.903832001,81592.61000000009,7275.273818729815,10340.64190455526
2007/2/5,2612.5370000000007,2672.3520000000008,2610.331,2658.074,69224512,6977063246.148548,5880460871.0,4870490.866261482,6975723.268512001,81831.94200000008,5814.384138246021,11936.156237835996
2007/2/6,2675.697,2677.042,2541.525,2612.839,86629950,7061973599.599776,5967090821.0,15637497.64073372,6803769.16905,82164.70100000009,4241.679125975938,4697.9494594363505
2007/2/7,2716.175,2745.387,2681.329,2688.96,94883764,7070318773.135884,6061974585.0,21275874.024440765,7361285.779323001,82537.20800000009,2670.898981337415,3249.0500418376178
2007/2/8,2737.732,2751.1620000000007,2691.268,2725.14,88434295,7119093917.574892,6150408880.0,37167676.31887341,7404114.253416001,82839.17800000009,1156.0547342163013,1842.0641298377886
2007/2/9,2730.386,2747.9440000000004,2704.365,2741.48,80874438,7134799655.861544,6069534442.0,45287268.86517906,7431443.575560002,83089.83200000008,-344.3326677289457,2139.620495436713
2007/2/12,2807.1740000000004,2807.51,2728.783,2729.836,79009403,7213134648.318578,6148543845.0,69416666.24634457,7661085.560330002,83360.61900000008,-1596.2591559733805,1819.3569901566952
2007/2/13,2831.8720000000008,2835.0890000000004,2801.313,2819.138,79001671,7277087268.181261,6227545516.0,93325738.19982529,7941971.671857001,83624.89700000008,-2883.311522341281,2115.1024641562253
2007/2/14,2905.093,2915.063,2823.382,2836.8190000000004,94044555,7350677765.888038,6321590071.0,118037722.5238762,8230336.403066001,83854.51600000008,-3870.8914137728148,4161.039063833654
2007/2/15,2993.008,2994.6220000000008,2923.666,2923.666,108831177,7454557888.158966,6430421248.0,150469234.78593063,8755274.524252001,84131.80500000008,-4650.977207331997,7979.049030235036
2007/2/16,2998.474,3036.3459999999995,2975.827,3018.18,117921722,7424891862.324929,6548342970.0,140618460.23813057,9035640.408142,84488.94500000008,-4897.928960085664,6275.574984155594
2007/2/26,3040.599,3041.336,2960.745,2999.086,112056992,7534899344.997487,6660399962.0,158807482.388196,9004620.35532,84822.34500000009,-4526.2448896537935,5661.181710155681
2007/2/27,2771.791,3049.771,2763.395,3048.829,161375663,7382986137.416574,6499024299.0,103475381.5476408,8427721.932544999,84786.33200000008,-4808.128993906038,9169.18152519688
2007/2/28,2881.073,2888.899000000001,2732.884,2734.595,121479168,7492278067.410381,6620503467.0,106207374.2429304,7895025.854716001,84841.82900000009,-5211.843294012932,9614.108789196238
2007/3/1,2797.19,2878.355,2760.9120000000007,2877.203,127364860,7443598908.407121,6493138607.0,82180968.45879078,7946884.85976,84868.90900000009,-5343.746641417796,11361.447632236406
2007/3/2,2831.526,2846.158,2777.796,2792.941,93943965,7497327897.371309,6587082572.0,81976574.53944969,7906046.307767998,85032.32500000008,-5272.9423433380825,9099.676195755601
2007/3/5,2785.306,2858.441,2723.065,2827.675,106910584,7488724571.06461,6480171988.0,71703120.97127342,7783720.641665,85022.93000000008,-5581.765662565663,1538.3060045577586
2007/3/6,2840.175,2866.332000000001,2756.961,2776.167,77040486,7528915288.985281,6557212474.0,73769834.67075539,7902365.537052001,85042.08800000008,-5982.267137474699,1148.9931571977213
2007/3/7,2896.594,2911.416,2849.648,2851.7470000000008,87913930,7574637136.662396,6645126404.0,82456820.47501183,8296510.781567997,85159.78200000008,-6323.616217312799,1522.9089473551142
2007/3/8,2928.015,2928.803,2871.4640000000004,2904.185,88955123,7661147269.797769,6734081527.0,106040464.258461,8409952.377592001,85330.81400000009,-6733.3554447739625,2536.1119413580745
2007/3/9,2937.91,2962.421,2891.8140000000008,2934.493,107139105,7693900362.004276,6841220632.0,116469714.75753784,8566770.521694,85436.5170000001,-7083.830098032478,3291.7106843972583
2007/3/12,2954.914,2958.632,2904.744,2945.923,101542444,7781430973.804455,6942763076.0,137998719.64743996,8594068.550208,85458.2410000001,-7689.119550040288,1632.8901698365808
2007/3/13,2964.794000000001,2966.1940000000004,2932.234000000001,2958.0959999999995,107189316,7879782537.012935,7049952392.0,165554380.88260365,8697574.897396002,85473.89100000009,-7654.080390155899,561.2166174370794
2007/3/14,2906.3340000000007,2934.454,2868.807,2933.679,113730739,7896079779.259694,6936221653.0,166962239.29526708,8418382.176378,85405.09600000009,-7582.1924172299805,421.1343790348619
2007/3/15,2951.698,2955.462,2905.976,2905.976,101745754,7982347579.169406,7037967407.0,179808641.40851307,8588501.640911998,85499.42900000009,-7199.604290605028,412.559238396585
2007/3/16,2930.481,2979.708,2899.032,2964.094,122681308,7955313166.287953,6915286099.0,160115888.95542336,8638268.842656001,85547.35200000009,-6766.171166156142,436.9013969562948
2007/3/19,3014.442,3037.9990000000007,2852.858,2864.256,109971752,8037299711.749542,7025257851.0,163590401.14826393,8666979.751141999,85616.53100000008,-5879.358417619438,1319.8445041552186
2007/3/20,3032.195,3033.02,2998.804,3024.781,92761890,8125588340.161397,7118019741.0,178231774.16290092,9095432.50808,85718.16400000008,-4608.172187956028,2349.855801995844
2007/3/21,3057.38,3057.71,3020.949,3042.098,99190127,8222997626.492755,7217209868.0,199012402.03223896,9237185.96679,85989.20900000008,-3371.6103209546586,2333.083654154092
2007/3/22,3071.225,3099.8190000000004,3059.381,3080.6020000000008,126065545,8170779468.355605,7343275413.0,172806662.93221855,9483527.352039,86275.00200000008,-2214.633177469822,2441.5950458366424
2007/3/23,3074.286,3085.324,3008.1540000000005,3071.808,118686417,8255513295.726317,7461961830.0,173337199.9245081,9281129.731896002,86676.07600000007,-1323.5480617941853,535.2239306326957
2007/3/26,3122.811,3123.179,3069.473,3083.938,122660537,8376492863.0910425,7584622367.0,196289809.2260828,9586513.614667,87186.35000000008,-434.67554671730437,876.9764090348035
2007/3/27,3138.826,3145.044000000001,3103.7790000000005,3126.025,124578931,8463527541.4334345,7709201298.0,215527837.11966324,9761521.521276005,87649.47900000008,419.7469429910509,1016.364452233538
2007/3/28,3173.018,3180.332000000001,3052.078,3140.68,167267939,8611717748.653591,7876469237.0,250955929.27166268,9706621.329896,88106.32200000007,1416.2186215103588,1512.664246154949
2007/3/29,3197.5370000000007,3273.7270000000008,3176.526,3179.803,149539661,8526827171.86612,8026008898.0,215624426.24040702,10399078.932402,88566.12700000008,1916.402991041558,1801.4943178351969
2007/3/30,3183.983,3212.389,3157.03,3178.496,89424006,8524480072.3751955,7936584892.0,180821604.59501743,10141608.44467,89019.72400000006,2146.7055540759256,786.5425707958638
2007/4/2,3252.595,3253.435,3196.587,3196.587,97350446,8618953570.210264,8033935338.0,180205508.2698793,10399888.026345,89465.14500000006,2127.1898739801695,1383.00906935893
2007/4/3,3291.2990000000004,3292.578,3251.523,3265.676,108601391,8720788371.070747,8142536729.0,195973132.02248764,10705893.096294,89924.57200000006,1886.2295621268613,2030.9217366371304
2007/4/4,3291.542,3308.148,3266.559,3295.976,112616107,8743471896.241802,8255152836.0,191825269.56457332,10806260.622732,90311.02100000008,2237.019968644817,2066.061732158065
